,Semester,Days,S1,S2,Pair,Return,Converged
860,11,31,SO,PPL,SO-PPL,1.0258931680558974,True
861,11,69,SO,PPL,SO-PPL,0.9671979403885108,False
862,11,37,SAF,TMK,SAF-TMK,0.95,False
863,11,49,45200Q,TXU,45200Q-TXU,1.0316397287257324,True
864,11,2,45200Q,TXU,45200Q-TXU,1.0284684723240038,True
865,11,6,45200Q,TXU,45200Q-TXU,0.95,False
866,11,7,45200Q,TXU,45200Q-TXU,1.0280561388712024,True
867,11,12,45200Q,TXU,45200Q-TXU,1.0132194528435177,False
868,11,10,XEL,D,XEL-D,1.026612966914218,True
869,11,13,XEL,D,XEL-D,1.0305937579799553,True
870,11,9,XEL,D,XEL-D,0.95,False
871,11,55,CEG,SO,CEG-SO,1.022956094798539,True
872,11,17,CEG,SO,CEG-SO,1.0379050008064001,True
873,11,4,CEG,SO,CEG-SO,1.0277989689437865,True
874,11,10,CEG,SO,CEG-SO,1.0083914117640216,False
875,11,4,USW,3054Q,USW-3054Q,1.033948720624399,True
876,11,5,USW,3054Q,USW-3054Q,1.0278397492737965,True
877,11,3,USW,3054Q,USW-3054Q,1.0232440522251347,True
878,11,5,USW,3054Q,USW-3054Q,1.0218053039580268,True
879,11,6,USW,3054Q,USW-3054Q,1.0407367622262427,True
880,11,9,USW,3054Q,USW-3054Q,1.053863933934368,True
881,11,5,ETR,PPL,ETR-PPL,1.0471619959547853,True
882,11,3,ETR,PPL,ETR-PPL,1.024071975024163,True
883,11,2,ETR,PPL,ETR-PPL,1.023790338284797,True
884,11,5,ETR,PPL,ETR-PPL,1.0193395564179257,True
885,11,15,ETR,PPL,ETR-PPL,1.025351450182304,True
886,11,6,ETR,PPL,ETR-PPL,1.0271879379936886,True
887,11,7,ETR,PPL,ETR-PPL,0.95,False
888,12,2,JCI,1436513D,JCI-1436513D,1.0000191744199618,True
889,12,2,JCI,1436513D,JCI-1436513D,1.000019771753917,True
890,12,3,JCI,1436513D,JCI-1436513D,1.000011433420271,True
891,12,3,JCI,1436513D,JCI-1436513D,1.0000073520763935,True
892,12,2,JCI,1436513D,JCI-1436513D,1.000008939908747,True
893,12,2,JCI,1436513D,JCI-1436513D,1.0000147364245922,True
894,12,3,JCI,1436513D,JCI-1436513D,1.0000205059564804,True
895,12,2,JCI,1436513D,JCI-1436513D,1.0000118062309868,True
896,12,2,JCI,1436513D,JCI-1436513D,1.0000168031153691,True
897,12,3,JCI,1436513D,JCI-1436513D,1.0000175465502177,True
898,12,2,JCI,1436513D,JCI-1436513D,1.0000198128646602,True
899,12,2,JCI,1436513D,JCI-1436513D,1.0000116359968885,True
900,12,2,JCI,1436513D,JCI-1436513D,1.000006841844364,True
901,12,2,JCI,1436513D,JCI-1436513D,1.000006853590548,True
902,12,96,CEG,0961514D,CEG-0961514D,0.95,False
903,12,10,AEP,NEE,AEP-NEE,1.0152875784790327,True
904,12,12,AEP,NEE,AEP-NEE,1.0231660756277736,True
905,12,5,AEP,NEE,AEP-NEE,1.023503031125978,True
906,12,3,AEP,NEE,AEP-NEE,1.036854026594911,True
907,12,36,AEP,NEE,AEP-NEE,0.9774774216024217,False
908,12,20,CEG,PPW,CEG-PPW,1.0287956227653694,True
909,12,6,CEG,PPW,CEG-PPW,1.0420603502133987,True
910,12,3,CEG,PPW,CEG-PPW,1.0385933048835956,True
911,12,8,CEG,PPW,CEG-PPW,1.0324599594187995,True
912,12,63,DUK,SO,DUK-SO,1.0367138815146095,True
913,12,8,DUK,SO,DUK-SO,0.95,False
914,12,10,DUK,SO,DUK-SO,1.030126483462627,True
915,12,15,DUK,SO,DUK-SO,1.0394268579002166,True
916,12,4,STI,KEY,STI-KEY,0.95,False
917,12,2,STI,KEY,STI-KEY,1.00171722687482,False
918,12,4,DOW,PGL,DOW-PGL,1.026441851469654,True
919,12,13,DOW,PGL,DOW-PGL,1.0278253500254397,True
920,12,11,DOW,PGL,DOW-PGL,1.0611241177995543,True
921,12,11,DOW,PGL,DOW-PGL,0.95,False
922,12,2,CNP,SO,CNP-SO,1.0285500998927628,True
923,12,5,CNP,SO,CNP-SO,1.0510725980604498,True
924,12,57,CNP,SO,CNP-SO,1.0377580950313356,True
925,12,13,CNP,SO,CNP-SO,1.0516050807661148,True
926,12,29,D,0961514D,D-0961514D,1.03477178726352,True
927,12,75,PPW,SO,PPW-SO,1.0726155667097685,True
928,12,4,PPW,SO,PPW-SO,1.027633612198083,True
929,12,17,PPW,SO,PPW-SO,0.95,False
930,12,16,ETR,BNI,ETR-BNI,0.95,False
931,12,3,ETR,BNI,ETR-BNI,0.997074142896228,False
932,12,2,XEL,GPUI,XEL-GPUI,1.0248695645764345,True
933,12,9,XEL,GPUI,XEL-GPUI,1.033760010756835,True
934,12,26,XEL,GPUI,XEL-GPUI,1.0283545081131664,True
935,12,14,XEL,GPUI,XEL-GPUI,1.0257868989194778,True
936,12,7,XEL,GPUI,XEL-GPUI,1.0080910193053096,False
937,12,12,XEL,AEP,XEL-AEP,1.0592995072659857,True
938,12,84,XEL,AEP,XEL-AEP,1.0295807330657687,True
939,12,3,SNA,2500Q,SNA-2500Q,1.0302705091874687,True
940,12,9,SNA,2500Q,SNA-2500Q,1.0293511890352363,True
941,12,5,SNA,2500Q,SNA-2500Q,1.024082874921675,True
942,12,7,SNA,2500Q,SNA-2500Q,1.0279924297111456,True
943,12,23,SNA,2500Q,SNA-2500Q,1.0176151515430807,True
944,12,8,SNA,2500Q,SNA-2500Q,0.95,False
945,12,8,T,USW,T-USW,1.020991400162417,True
946,12,29,T,USW,T-USW,1.0251219339259976,True
947,12,3,T,USW,T-USW,1.0215740073473962,True
948,12,3,T,USW,T-USW,1.0444768850557289,True
949,12,2,T,USW,T-USW,1.039868924351649,True
950,12,3,T,USW,T-USW,1.0344738643847045,True
951,12,2,T,USW,T-USW,1.0277781780350952,True
952,12,5,T,USW,T-USW,1.0221914098612228,True
953,12,4,T,USW,T-USW,1.0360998351080717,True
954,12,2,T,USW,T-USW,1.035169641737877,True
955,12,4,T,USW,T-USW,1.034805353897825,True
956,12,2,T,USW,T-USW,1.0158121069669712,True
957,12,13,PPW,0961514D,PPW-0961514D,0.95,False
958,12,29,PPW,0961514D,PPW-0961514D,0.95,False
959,12,8,PPW,0961514D,PPW-0961514D,1.0471165761402823,True
960,12,30,PPW,0961514D,PPW-0961514D,0.95,False
961,12,4,D,PEG,D-PEG,1.0186822878943766,True
962,12,4,D,PEG,D-PEG,1.0395094716848396,True
963,12,22,D,PEG,D-PEG,0.95,False
964,12,23,BNI,COP,BNI-COP,1.0669774199669815,True
965,12,3,BNI,COP,BNI-COP,1.037428656059093,True
966,12,9,BNI,COP,BNI-COP,1.0287747596858194,True
967,12,4,BNI,COP,BNI-COP,1.031150822730243,True
968,12,13,BNI,COP,BNI-COP,1.0212950354079773,True
969,12,4,BNI,COP,BNI-COP,1.0380947618312968,True
970,12,6,NEE,896661Q,NEE-896661Q,0.95,False
971,12,2,NEE,896661Q,NEE-896661Q,1.0258169921058478,True
972,12,4,NEE,896661Q,NEE-896661Q,1.0348864225974204,True
973,12,5,NEE,896661Q,NEE-896661Q,0.95,False
974,13,2,JCI,1436513D,JCI-1436513D,1.000013522609622,True
975,13,3,JCI,1436513D,JCI-1436513D,1.00001872505861,True
976,13,2,JCI,1436513D,JCI-1436513D,1.0000124597007778,True
977,13,2,JCI,1436513D,JCI-1436513D,1.000025438482262,True
978,13,4,JCI,1436513D,JCI-1436513D,1.0000126243876157,True
979,13,3,JCI,1436513D,JCI-1436513D,1.0000147400163921,True
980,13,2,JCI,1436513D,JCI-1436513D,1.000012314322553,True
981,13,2,JCI,1436513D,JCI-1436513D,1.0000078187507104,True
982,13,3,JCI,1436513D,JCI-1436513D,1.0000062713528455,True
983,13,2,JCI,1436513D,JCI-1436513D,1.0000093341295446,True
984,13,2,JCI,1436513D,JCI-1436513D,1.0000176573625315,True
985,13,3,JCI,1436513D,JCI-1436513D,1.000011095043039,True
986,13,47,D,0961514D,D-0961514D,0.95,False
987,13,26,2269312Q,0111145D,2269312Q-0111145D,0.95,False
988,13,6,2269312Q,0111145D,2269312Q-0111145D,1.021758860980875,True
989,13,11,2269312Q,0111145D,2269312Q-0111145D,0.95,False
990,13,34,AEP,NEE,AEP-NEE,0.95,False
991,13,6,EMR,PGL,EMR-PGL,0.95,False
992,13,5,XEL,GPUI,XEL-GPUI,1.020937077588868,True
993,13,67,XEL,GPUI,XEL-GPUI,1.0198158766752436,True
994,13,8,XEL,GPUI,XEL-GPUI,1.0413075923180648,True
995,13,6,XEL,GPUI,XEL-GPUI,0.95,False
996,13,6,375573Q,EMN,375573Q-EMN,1.0421694635410916,True
997,13,25,375573Q,EMN,375573Q-EMN,0.95,False
998,13,12,CEG,PPW,CEG-PPW,1.0243722911957953,True
999,13,11,CEG,PPW,CEG-PPW,1.028173672620663,True
1000,13,22,CEG,PPW,CEG-PPW,0.95,False
1001,13,21,CEG,PPW,CEG-PPW,0.9821069542554315,False
1002,13,2,SO,0111145D,SO-0111145D,1.0287803501417039,True
1003,13,57,SO,0111145D,SO-0111145D,0.95,False
1004,13,16,XEL,DOW,XEL-DOW,1.0393822241174884,True
1005,13,18,XEL,DOW,XEL-DOW,0.95,False
1006,13,23,XEL,DOW,XEL-DOW,0.9986012238375475,False
1007,13,7,SO,0961514D,SO-0961514D,1.0254934713978663,True
1008,13,29,SO,0961514D,SO-0961514D,0.9967589384409142,False
1009,13,3,739306Q,0111145D,739306Q-0111145D,1.035001316416817,True
1010,13,10,739306Q,0111145D,739306Q-0111145D,1.0368194001698783,True
1011,13,20,739306Q,0111145D,739306Q-0111145D,1.029192448487181,True
1012,13,8,739306Q,0111145D,739306Q-0111145D,1.0464077716451874,True
1013,13,10,739306Q,0111145D,739306Q-0111145D,1.0343988649842695,True
1014,13,8,739306Q,0111145D,739306Q-0111145D,0.95,False
1015,13,19,AEP,GPUI,AEP-GPUI,0.95,False
1016,13,14,AEP,GPUI,AEP-GPUI,1.0252510640881545,True
1017,13,4,DUK,PPW,DUK-PPW,1.0615188530655855,True
1018,13,7,DUK,PPW,DUK-PPW,1.0526099085763667,True
1019,13,17,DUK,PPW,DUK-PPW,0.95,False
1020,13,19,68335Q,2269312Q,68335Q-2269312Q,1.0510406683932325,True
1021,13,9,68335Q,2269312Q,68335Q-2269312Q,0.95,False
1022,13,5,68335Q,2269312Q,68335Q-2269312Q,1.04518405227228,True
1023,13,12,68335Q,2269312Q,68335Q-2269312Q,0.95,False
1024,13,15,D,CNP,D-CNP,0.95,False
1025,14,6,JCI,1436513D,JCI-1436513D,1.0000126147033244,True
1026,14,4,JCI,1436513D,JCI-1436513D,1.0000107279099455,True
1027,14,4,JCI,1436513D,JCI-1436513D,1.0000072881041187,True
1028,14,4,JCI,1436513D,JCI-1436513D,1.0000114429476745,True
1029,14,5,JCI,1436513D,JCI-1436513D,1.0000159554158286,True
1030,14,2,JCI,1436513D,JCI-1436513D,1.000020162755002,True
1031,14,4,JCI,1436513D,JCI-1436513D,1.0000075178492986,True
1032,14,2,JCI,1436513D,JCI-1436513D,1.000027206591792,True
1033,14,2,JCI,1436513D,JCI-1436513D,1.0000180867319226,True
1034,14,5,JCI,1436513D,JCI-1436513D,1.0000153360466475,True
1035,14,2,JCI,1436513D,JCI-1436513D,1.0000289589007034,True
1036,14,2,JCI,1436513D,JCI-1436513D,1.0000136886853792,True
1037,14,2,JCI,1436513D,JCI-1436513D,1.0000248028384535,True
1038,14,2,JCI,1436513D,JCI-1436513D,1.0000126619738081,True
1039,14,2,JCI,1436513D,JCI-1436513D,1.000018069813669,True
1040,14,2,JCI,1436513D,JCI-1436513D,1.0000067001785107,True
1041,14,3,JCI,1436513D,JCI-1436513D,1.0000095341661699,True
1042,14,4,JCI,1436513D,JCI-1436513D,1.0000157874676685,True
1043,14,3,JCI,1436513D,JCI-1436513D,1.000014990111539,True
1044,14,4,JCI,1436513D,JCI-1436513D,1.0000127710799558,True
1045,14,9,JCI,1436513D,JCI-1436513D,1.0000124777098398,True
1046,14,6,JCI,1436513D,JCI-1436513D,1.00001868621661,True
1047,14,6,JNJ,ABT,JNJ-ABT,0.95,False
1048,14,8,JNJ,ABT,JNJ-ABT,0.95,False
1049,14,9,CEG,TXU,CEG-TXU,1.0218138282102422,True
1050,14,3,CEG,TXU,CEG-TXU,1.021709955656486,True
1051,14,23,CEG,TXU,CEG-TXU,0.95,False
1052,14,8,D,0111145D,D-0111145D,1.0254587972267615,True
1053,14,31,D,0111145D,D-0111145D,0.95,False
1054,14,8,8214761Q,RLM,8214761Q-RLM,0.95,False
1055,14,18,8214761Q,RLM,8214761Q-RLM,0.95,False
1056,14,12,8214761Q,RLM,8214761Q-RLM,1.0010643700020005,False
1057,14,10,UTX,TXT,UTX-TXT,1.03553164793489,True
1058,14,2,UTX,TXT,UTX-TXT,1.0360348181894057,True
1059,14,5,UTX,TXT,UTX-TXT,1.0291029326924455,True
1060,14,2,UTX,TXT,UTX-TXT,1.0337595666489514,True
1061,14,5,UTX,TXT,UTX-TXT,1.0519375598485177,True
1062,14,6,UTX,TXT,UTX-TXT,1.0429820807020322,True
1063,14,5,UTX,TXT,UTX-TXT,1.0360190490198085,True
1064,14,5,UTX,TXT,UTX-TXT,1.0558465077574632,True
1065,14,10,UTX,TXT,UTX-TXT,0.95,False
1066,14,16,739306Q,D,739306Q-D,1.0252433284061635,True
1067,14,12,739306Q,D,739306Q-D,0.95,False
1068,14,5,MMC,RNB,MMC-RNB,1.044364955565585,True
1069,14,7,MMC,RNB,MMC-RNB,0.95,False
1070,14,12,DUK,SO,DUK-SO,1.0214697828533732,True
1071,14,6,DUK,SO,DUK-SO,1.0482782597637947,True
1072,14,6,DUK,SO,DUK-SO,1.0201606560088896,True
1073,14,21,DUK,SO,DUK-SO,0.95,False
1074,14,14,9876566D,D,9876566D-D,1.0762220733164884,True
1075,14,10,9876566D,D,9876566D-D,0.95,False
1076,14,15,ABT,2727195Q,ABT-2727195Q,1.0480816197227905,True
1077,14,4,ABT,2727195Q,ABT-2727195Q,0.95,False
1078,14,12,CVX,300583Q,CVX-300583Q,0.95,False
1079,14,25,DUK,0961514D,DUK-0961514D,0.95,False
1080,14,21,DUK,0961514D,DUK-0961514D,1.0187788901817172,True
1081,14,3,DUK,0961514D,DUK-0961514D,1.0467063977292586,True
1082,14,8,DUK,0961514D,DUK-0961514D,1.0334687737514114,True
1083,14,23,XEL,BF_B,XEL-BF_B,0.95,False
1084,14,4,XEL,BF_B,XEL-BF_B,0.95,False
1085,14,12,CNP,BLS,CNP-BLS,1.0291133907591332,True
1086,14,4,CNP,BLS,CNP-BLS,0.95,False
1087,14,4,CNP,BLS,CNP-BLS,1.0409507635524313,True
1088,14,2,CNP,BLS,CNP-BLS,1.0442747850329737,True
1089,14,20,CNP,BLS,CNP-BLS,0.95,False
1090,14,15,NEE,TRB,NEE-TRB,1.044613020899097,True
1091,14,2,NEE,TRB,NEE-TRB,1.0291416390351351,True
1092,14,3,NEE,TRB,NEE-TRB,0.95,False
1093,14,17,CVX,COP,CVX-COP,0.95,False
1094,15,3,JCI,1436513D,JCI-1436513D,1.0000127756627224,True
1095,15,2,JCI,1436513D,JCI-1436513D,1.0000076885101101,True
1096,15,10,JCI,1436513D,JCI-1436513D,1.00001913032665,True
1097,15,3,JCI,1436513D,JCI-1436513D,1.0000101295716533,True
1098,15,2,JCI,1436513D,JCI-1436513D,1.0000094805551782,True
1099,15,3,JCI,1436513D,JCI-1436513D,1.0000187259832543,True
1100,15,9,JCI,1436513D,JCI-1436513D,1.0000139316445122,True
1101,15,9,JCI,1436513D,JCI-1436513D,1.0000156514980927,True
1102,15,2,JCI,1436513D,JCI-1436513D,1.0000071964464639,True
1103,15,4,JCI,1436513D,JCI-1436513D,1.0000063124821061,True
1104,15,8,JCI,1436513D,JCI-1436513D,1.0000067796030048,True
1105,15,2,JCI,1436513D,JCI-1436513D,1.000014241971575,True
1106,15,19,JCI,1436513D,JCI-1436513D,1.0000062120231312,True
1107,15,7,JCI,1436513D,JCI-1436513D,1.0000059705209954,True
1108,15,4,JCI,1436513D,JCI-1436513D,1.000010670631508,True
1109,15,13,JCI,1436513D,JCI-1436513D,1.0000089714606095,True
1110,15,4,JCI,1436513D,JCI-1436513D,1.0000163647694467,True
1111,15,2,JCI,1436513D,JCI-1436513D,1.000006677087217,True
1112,15,6,JCI,1436513D,JCI-1436513D,1.0000078859199624,False
1113,15,31,AEP,0111145D,AEP-0111145D,1.0474094581271385,True
1114,15,19,AEP,0111145D,AEP-0111145D,1.050353836938865,True
1115,15,7,AEP,0111145D,AEP-0111145D,1.029390553380039,True
1116,15,26,AEP,0111145D,AEP-0111145D,1.0366795375830071,True
1117,15,18,AEP,0111145D,AEP-0111145D,0.95,False
1118,15,7,AEP,CIN,AEP-CIN,1.0233630426846938,True
1119,15,31,AEP,CIN,AEP-CIN,1.0367871973274128,True
1120,15,31,AEP,CIN,AEP-CIN,0.95,False
1121,15,46,ED,PEG,ED-PEG,0.95,False
1122,15,17,XEL,CEG,XEL-CEG,0.95,False
1123,15,38,XEL,CEG,XEL-CEG,0.95,False
1124,15,20,D,TXU,D-TXU,0.95,False
1125,15,2,D,TXU,D-TXU,1.0311754214415008,True
1126,15,22,D,TXU,D-TXU,1.0293844335109639,True
1127,15,7,D,TXU,D-TXU,1.0056706829804767,False
1128,15,7,CNP,UCM,CNP-UCM,1.0177697823958691,True
1129,15,10,CNP,UCM,CNP-UCM,0.95,False
1130,15,13,RDPL,300583Q,RDPL-300583Q,0.95,False
1131,15,20,RDPL,300583Q,RDPL-300583Q,1.062383753315116,True
1132,15,30,RDPL,300583Q,RDPL-300583Q,1.0522338844072763,True
1133,15,10,PGL,0111145D,PGL-0111145D,1.0445552951299084,True
1134,15,10,PGL,0111145D,PGL-0111145D,0.95,False
1135,15,32,SO,0961514D,SO-0961514D,1.0361646838870668,True
1136,15,4,SO,0961514D,SO-0961514D,0.95,False
1137,15,19,SO,0961514D,SO-0961514D,1.0219951659685214,True
1138,15,21,0961514D,FE,0961514D-FE,0.95,False
1139,15,9,PNC,KEY,PNC-KEY,0.95,False
1140,15,3,PNC,KEY,PNC-KEY,1.0532524441331752,True
1141,15,9,PNC,KEY,PNC-KEY,1.0441055980032816,True
1142,15,3,PNC,KEY,PNC-KEY,1.0372948806074835,True
1143,15,9,PNC,KEY,PNC-KEY,0.9560741619101675,False
1144,15,38,AEP,CEG,AEP-CEG,1.0309865760933214,True
1145,15,10,AEP,CEG,AEP-CEG,1.0606437189727793,True
1146,15,43,AEP,CEG,AEP-CEG,0.95,False
1147,15,38,CEG,2269312Q,CEG-2269312Q,0.95,False
1148,15,9,CEG,2269312Q,CEG-2269312Q,0.95,False
1149,15,3,8214761Q,228510Q,8214761Q-228510Q,0.95,False
1150,15,13,2269312Q,0111145D,2269312Q-0111145D,0.95,False
1151,15,5,CEG,CIN,CEG-CIN,1.0389419329579979,True
1152,15,21,CEG,CIN,CEG-CIN,1.0303063693142296,True
1153,15,17,CEG,CIN,CEG-CIN,0.9862911864123727,False
1154,15,37,CEG,0111145D,CEG-0111145D,0.95,False
1155,15,3,CEG,0111145D,CEG-0111145D,1.0574219987287627,True
1156,15,2,CEG,0111145D,CEG-0111145D,1.0396174036234433,True
1157,15,34,CEG,0111145D,CEG-0111145D,1.031826922867625,True
1158,15,3,DOW,CNRG,DOW-CNRG,1.0476156357295248,True
1159,15,10,DOW,CNRG,DOW-CNRG,1.0948059816676017,True
1160,15,17,DOW,CNRG,DOW-CNRG,1.0345927442671443,True
1161,15,12,DOW,CNRG,DOW-CNRG,0.95,False
1162,15,6,D,PLL,D-PLL,1.039159699336585,True
1163,15,2,D,PLL,D-PLL,1.0330764768951113,True
1164,15,2,D,PLL,D-PLL,1.0344121892801876,True
1165,15,5,D,PLL,D-PLL,1.2444590025207083,True
1166,15,9,D,PLL,D-PLL,0.95,False
1167,16,3,JCI,1436513D,JCI-1436513D,1.0000050105147098,True
1168,16,2,JCI,1436513D,JCI-1436513D,1.0000068031991098,True
1169,16,3,JCI,1436513D,JCI-1436513D,1.0000094892322295,True
1170,16,2,JCI,1436513D,JCI-1436513D,1.0000078647428141,True
1171,16,4,JCI,1436513D,JCI-1436513D,1.0000094226781253,True
1172,16,2,JCI,1436513D,JCI-1436513D,1.000010281876904,True
1173,16,2,JCI,1436513D,JCI-1436513D,1.000006775621585,True
1174,16,2,JCI,1436513D,JCI-1436513D,1.0000084781083154,True
1175,16,2,JCI,1436513D,JCI-1436513D,1.0000095985070685,True
1176,16,4,JCI,1436513D,JCI-1436513D,1.0000096283175273,True
1177,16,2,JCI,1436513D,JCI-1436513D,1.0000084305557542,True
1178,16,2,JCI,1436513D,JCI-1436513D,1.0000058343397569,True
1179,16,4,JCI,1436513D,JCI-1436513D,1.0000181732557896,True
1180,16,3,JCI,1436513D,JCI-1436513D,1.0000147798369299,True
1181,16,4,JCI,1436513D,JCI-1436513D,1.0000166262614898,True
1182,16,2,JCI,1436513D,JCI-1436513D,1.0000122787148567,True
1183,16,3,JCI,1436513D,JCI-1436513D,1.0000162029541033,True
1184,16,3,JCI,1436513D,JCI-1436513D,1.0000132349776296,True
1185,16,2,JCI,1436513D,JCI-1436513D,1.0000084240889917,True
1186,16,2,JCI,1436513D,JCI-1436513D,1.0000076342602546,False
1187,16,3,SO,0961514D,SO-0961514D,1.036436642222598,True
1188,16,13,SO,0961514D,SO-0961514D,0.95,False
1189,16,38,FE,AEE,FE-AEE,0.95,False
1190,16,13,AEP,0111145D,AEP-0111145D,0.95,False
1191,16,20,CEG,CIN,CEG-CIN,0.95,False
1192,16,16,ED,TXU,ED-TXU,1.0445990006852561,True
1193,16,3,ED,TXU,ED-TXU,0.95,False
1194,16,13,0961514D,AEE,0961514D-AEE,0.95,False
1195,16,14,987200Q,TMC,987200Q-TMC,1.0655059479091302,True
1196,16,3,987200Q,TMC,987200Q-TMC,0.95,False
1197,16,14,GPC,TMC,GPC-TMC,1.0653765510842301,True
1198,16,22,GPC,TMC,GPC-TMC,0.95,False
1199,16,14,CVX,XOM,CVX-XOM,1.0340158597519509,True
1200,16,18,CVX,XOM,CVX-XOM,1.0395618731832352,True
1201,16,14,CVX,XOM,CVX-XOM,0.95,False
1202,16,14,XEL,2269312Q,XEL-2269312Q,0.95,False
1203,16,5,PNC,HIG,PNC-HIG,1.0485707259987884,True
1204,16,16,PNC,HIG,PNC-HIG,0.95,False
1205,16,3,PNC,HIG,PNC-HIG,1.0429651574045125,True
1206,16,17,CNP,0111145D,CNP-0111145D,1.04215259964875,True
1207,16,13,CNP,0111145D,CNP-0111145D,1.0526942767890322,True
1208,16,11,CNP,0111145D,CNP-0111145D,1.0444806180719581,True
1209,16,13,TGNA,KRI,TGNA-KRI,1.0380103583914702,True
1210,16,4,TGNA,KRI,TGNA-KRI,1.0394483634251854,True
1211,16,31,TGNA,KRI,TGNA-KRI,1.0470955134737714,True
1212,16,4,TGNA,KRI,TGNA-KRI,1.0411034717205323,True
1213,16,4,TGNA,KRI,TGNA-KRI,1.0223873503517507,False
1214,17,45,JCI,1436513D,JCI-1436513D,1.000015705597715,True
1215,17,69,JCI,1436513D,JCI-1436513D,1.0000198873336148,True
1216,17,10,JCI,1436513D,JCI-1436513D,1.0000043788933066,False
1217,17,9,SO,AEE,SO-AEE,0.95,False
1218,17,3,SO,AEE,SO-AEE,1.0309770622253658,True
1219,17,7,SO,AEE,SO-AEE,1.0823307047860122,True
1220,17,3,SO,AEE,SO-AEE,1.044144735273907,True
1221,17,12,PEG,UCM,PEG-UCM,0.95,False
1222,17,13,1288652D,UPC,1288652D-UPC,0.95,False
1223,17,7,NEE,FE,NEE-FE,0.95,False
1224,17,4,NEE,FE,NEE-FE,1.0518271434448832,True
1225,17,9,NEE,FE,NEE-FE,1.047597658419314,True
1226,17,6,NEE,FE,NEE-FE,0.9608309499196807,False
1227,17,5,OKE,SRE,OKE-SRE,1.0443361416080659,True
1228,17,12,OKE,SRE,OKE-SRE,0.95,False
1229,17,3,OKE,SRE,OKE-SRE,1.0482656282162792,True
1230,17,23,OKE,SRE,OKE-SRE,1.0235656311893906,False
1231,17,5,FNMA,UPC,FNMA-UPC,0.95,False
1232,17,3,CNP,CIN,CNP-CIN,1.0572898326728948,True
1233,17,7,CNP,CIN,CNP-CIN,0.95,False
1234,17,4,CNP,CIN,CNP-CIN,0.95,False
1235,17,18,CMA,BBT,CMA-BBT,1.0747916721644077,True
1236,17,3,CMA,BBT,CMA-BBT,1.0484458619091828,True
1237,17,33,CMA,BBT,CMA-BBT,1.0800577180150028,True
1238,17,5,CMA,BBT,CMA-BBT,0.9518887277972357,False
1239,17,3,CIN,FE,CIN-FE,1.042727752826825,True
1240,17,11,CIN,FE,CIN-FE,1.041336301197187,True
1241,17,3,CIN,FE,CIN-FE,1.0558494226872468,True
1242,17,8,CIN,FE,CIN-FE,1.047870677506517,True
1243,17,9,CNP,0111145D,CNP-0111145D,0.95,False
1244,17,6,CNP,0111145D,CNP-0111145D,1.0637554230412802,True
1245,17,16,CNP,0111145D,CNP-0111145D,1.047257462091671,True
1246,17,7,CNP,0111145D,CNP-0111145D,1.0532620395794292,True
1247,17,9,CNP,0111145D,CNP-0111145D,1.050476430116069,True
1248,17,8,CNP,0111145D,CNP-0111145D,0.95,False
1249,17,39,XEL,TXU,XEL-TXU,1.0616598840494436,True
1250,17,3,XEL,TXU,XEL-TXU,0.95,False
1251,17,39,XEL,TXU,XEL-TXU,0.95,False
1252,17,20,NMK,0111145D,NMK-0111145D,1.0648310666902323,True
1253,17,5,NMK,0111145D,NMK-0111145D,1.0450391002555226,True
1254,17,5,NMK,0111145D,NMK-0111145D,1.0546533648793353,True
1255,17,2,NMK,0111145D,NMK-0111145D,1.0448958512989213,True
1256,17,7,CNP,TXU,CNP-TXU,0.95,False
1257,17,4,CNP,TXU,CNP-TXU,0.95,False
1258,17,16,NEE,CIN,NEE-CIN,1.0598033507143638,True
1259,17,3,NEE,CIN,NEE-CIN,0.95,False
1260,17,3,NEE,CIN,NEE-CIN,0.95,False
1261,17,10,NEE,CIN,NEE-CIN,1.038967170676685,True
1262,17,7,NEE,CIN,NEE-CIN,1.042137843883093,True
1263,17,11,ETR,PEG,ETR-PEG,0.95,False
1264,17,13,ETR,PEG,ETR-PEG,1.0268192842394723,True
1265,17,13,ETR,PEG,ETR-PEG,1.0554800152562933,True
1266,18,2,JCI,1436513D,JCI-1436513D,1.0000159389505034,True
1267,18,4,JCI,1436513D,JCI-1436513D,1.0000141264602067,True
1268,18,3,JCI,1436513D,JCI-1436513D,1.0000079629925058,True
1269,18,2,JCI,1436513D,JCI-1436513D,1.0000173883835826,True
1270,18,2,JCI,1436513D,JCI-1436513D,1.0000125840143692,True
1271,18,2,JCI,1436513D,JCI-1436513D,1.00002143140356,True
1272,18,2,JCI,1436513D,JCI-1436513D,1.00000646819815,True
1273,18,3,JCI,1436513D,JCI-1436513D,1.0000267970538403,True
1274,18,2,JCI,1436513D,JCI-1436513D,1.0000127454459597,True
1275,18,2,JCI,1436513D,JCI-1436513D,1.000013650649493,True
1276,18,11,JCI,1436513D,JCI-1436513D,1.000010746560118,True
1277,18,5,JCI,1436513D,JCI-1436513D,1.0000051879461838,True
1278,18,2,JCI,1436513D,JCI-1436513D,1.000008259014601,True
1279,18,4,JCI,1436513D,JCI-1436513D,1.0000068509463378,True
1280,18,2,JCI,1436513D,JCI-1436513D,1.0000178091987888,True
1281,18,2,JCI,1436513D,JCI-1436513D,1.000016917619393,True
1282,18,2,JCI,1436513D,JCI-1436513D,1.0000178091987888,True
1283,18,2,JCI,1436513D,JCI-1436513D,1.0000115547416202,True
